text,intent
do you see any meetings with john on my schedule today,meeting_schedule
what is the date,date
so when was car in shop,last_maintenance
play my post-rock playlist,play_music
tell me a fact i may not know,fun_fact
am i limited in carry ons for jet blue,carry_on
i need to add my doctor's appointment to my calendar for the first,calendar_update
when do i have to pay my electric bill by,bill_due
i need my money to be moved,transfer
what is the expiration date on my credit card,expiration_date
would it be possible to replace the salt with baking soda,ingredient_substitution
walk me through the process of transferring my 401k,rollover_401k
make me giggle,tell_joke
i want a coin flip,flip_coin
please get rid off everything on my to do list,todo_list_update
can i raise the limit to 500 dollars,credit_limit_change
"""please contact my credit card company to report fraudulent activity on",report_fraud
"i would like to change the pin on my savings account, please",pin_change
that's not right it's false,no
tell me what kinds of pets you have,do_you_have_pets
what do you put in chili,ingredients_list
i don't know how to spell drought,spelling
what gas do i need to fill the car up with,gas_type
i thank you,thank_you
i would like to replace the pin number for my retirement account,pin_change
please reset the factory settings,reset_settings
please roll a 6 sided dice,roll_dice
i want to pay my rent bill,pay_bill
at what time will my flight begin boarding,flight_status
tell me a fun trivia bit about artificial intelligence,fun_fact
let's hear the definition of iridium,definition
what's the non-city mpg for this car,mpg
do i need a travel visa to visit russia,international_visa
"go to next song, please",next_song
can i set a reminder,reminder_update
i want to order some more checks for my savings account,order_checks
would you say that you are now a pet owner,do_you_have_pets
"i'm going to be going to canada soon, do they require a visa for entry",international_visa
i need to get an uber for three people to go to the zoo,uber
i am interested in applying for a visa card,new_card
what is the traffic like,traffic
what's the expected calorie load of a peanut butter and jelly sandwich,calories
do they take reservations at olive garden,accept_reservations
how long will it take to get to phoenix,distance
i'm out of here,goodbye
immediately begin using whisper mode,whisper_mode
can you schedule a meeting with james at the office,schedule_meeting
i want to see paris will i need an international visa,international_visa
could you walk me through transfering my 401k,rollover_401k
text nick and tell him the car's ready,text
what timezone is reno in,timezone
how do you go about jump starting a car battery,jump_start
is my delta flight on time,flight_status
what is the calorie content of a scoop of chocolate ice cream,calories
thanks again!,thank_you
shh please speak with a whisper,whisper_mode
how do you create pork chili,recipe
i'm having trouble finding my luggage i was on delta flight ab123 out of new york,lost_luggage
i wish you were here earlier,thank_you
are you self employed,who_do_you_work_for
use the map and pinpoint my position,current_location
can we stop this song and play the next one,next_song
what is the smallest payment i can make toward my xfinity bill,min_payment
how do i change pounds into kilograms,measurement_conversion
when is my water bill due,bill_due
how do i increase the limit on my visa card,credit_limit_change
what is the name you associate with me,user_name
how much money is the state going to take from me for taxes,taxes
get an uber to the airport,uber
please transfer $100 from my checking to my savings account,transfer
see ya,goodbye
how can i check my credit card limit,credit_limit
"that's enough, don't say anymore please",cancel
i would like to know the amount of gas i have,gas
phone sarah,make_call
tell me how to schedule a meeting,schedule_meeting
what's the cost of my dte bill plus my electricity bill,bill_balance
find me a rental car from 3/6 - 3/9 in port charles,car_rental
i want to update you name now,change_ai_name
"what kind of insurance plan am i enrolled in, please",insurance
what is my current gas level at,gas
what's the amount of money i spent yesterday,spending_history
can you play everlong by foo fighters,play_music
can you tell me my exact salary,income
do you have a way you like to be referred to,what_is_your_name
