text,intent
what do i do to find my current location,current_location
i'd like to have everything on my shopping list,order
"please, no",no
check the status of my order,order_status
what's the traffic like on the way to walmart,traffic
share the nutrition info for french fries with me,nutrition_info
what can i do in new orleans for fun,travel_suggestion
i want to know my bill's minimum payment,min_payment
true is my response,yes
where can i find out why my card was recently declined at amazoncom,card_declined
can you talk slower please,change_speed
can you give the definition of deiscretionary,definition
add mountain dew to my list for shopping,shopping_list_update
do i have any meetings with dave today,meeting_schedule
tell me the inventor of ai,who_made_you
do you have the ability to do a male british accent,change_accent
can you text kayla and tell them im running late,text
please cancel that last task,cancel
that is untrue,no
add staff meeting to my calendar for march 1 at 10:00 in the morning,calendar_update
tell me when two minutes are up,timer
how much total cash do i have in the bank,balance
will i be charged if i use my card in france,international_fees
i need to set the timer for two minutes,timer
"what's the name that you have for me, please",user_name
i want to know if i can redeem my credit card points now,redeem_rewards
what ingredients go in mashed potato,ingredients_list
what's my account balance,balance
find repair shop that will diagnosis dead car battery,jump_start
provide a random roll of the dice,roll_dice
change my pin to 1234 on account ending with digits 4994,pin_change
i want to see paris will i need an international visa,international_visa
i'd really like to pay this bill,pay_bill
please locate my phone,find_phone
what does zesty mean,definition
because of circumstances i don't need my reservation anymore,cancel_reservation
can i change your name please,change_ai_name
what's your designation,what_is_your_name
what music is playing on the the bluetooth now,what_song
is the apr rate on my amex pretty good,apr
that's a yes from me,yes
what holiday can i expect next,next_holiday
tell me my miles per gallon on my car,mpg
how many carry ons can i take on a flight with virgin airlines to vancouver bc,carry_on
what type of questions are you partial to that i can ask you,what_can_i_ask_you
where can i find my credit score,credit_score
clear out my entire todo list,todo_list_update
i would love it if you could put a stop on my bank account,freeze_account
ai was made by whom,who_made_you
do you go by any nicknames,what_is_your_name
do i need cables to jump start my car,jump_start
does kentucky have any good restaurants that serve sushi,restaurant_suggestion
how can i find my routing number from bank of america,routing
what is the square root of 2784,calculator
you should talk faster,change_speed
who tells you what to do,who_do_you_work_for
set a timer for 35 minutes,timer
what are the contents of my shopping list,shopping_list
book a flight from denver to austin on the 16th and returning on the 20th,book_flight
i have no clue,maybe
what do you get when you roll a dice with five sides,roll_dice
please play come as you are by nirvana,play_music
i would like to compare insurance plan options,insurance_change
what is 10 + 10,calculator
is my gas tank at least half full,gas
text my boss for me and tell them i will be a little bit late,text
tell me where to get myy w-2 form,w2
i would like to transfer from one account to my second one,transfer
where to go to get dead car battery tested,jump_start
is my savings interest rate too low,interest_rate
"book a flight from key west, fl to san antonio, tx on 18 february 2019 and returning on 5 march 2019",book_flight
what is the balance of my bank of american account,balance
you have what name for me,user_name
did i request a reminder for my niece's graduation,reminder
how many calories are in vanilla ice cream,calories
what's the time in london,time
can i substitute lemon juice for vinegar,ingredient_substitution
please send ten dollars from bank of america to capital one,transfer
my luggage appears to be missing,lost_luggage
i want you to disconnect from my phone,sync_device
how do i cash the reward for first bankcard,redeem_rewards
i have how many tier credits on my caesar's card,rewards_balance
when's my visa card expiring,expiration_date
go ahead and flip a coin,flip_coin
what do i have scheduled on march 2nd on my calendar,calendar
