please check and report on my tire pressure,59,0.138,11,0.096,32,0.09,61,0.074,2,0.047,16,0.034,9,0.033,3,0.032,132,0.022,100,0.02
may i apply for a new credit card,128,0.177,11,0.102,32,0.086,131,0.066,90,0.039,3,0.038,130,0.034,111,0.027,9,0.023,50,0.022
how good is my credit score,47,0.345,32,0.049,50,0.036,9,0.032,11,0.027,141,0.024,114,0.022,116,0.022,130,0.018,97,0.015
put cancel abc on my calendar for next thursday,115,0.096,87,0.095,24,0.086,78,0.066,50,0.03,97,0.03,11,0.026,16,0.024,61,0.02,147,0.02
set a reminder to check the steak,16,0.174,61,0.08,112,0.038,97,0.031,125,0.029,50,0.025,39,0.024,58,0.024,77,0.023,100,0.018
when was the last worker's strike in amsterdam,115,0.184,58,0.055,32,0.052,11,0.036,9,0.032,50,0.027,16,0.023,75,0.022,144,0.018,39,0.017
how would you describe my health benefits,11,0.155,32,0.098,9,0.083,107,0.03,4,0.029,39,0.024,69,0.023,55,0.022,90,0.02,130,0.018
what are in my reminders list,50,0.055,16,0.044,1,0.038,126,0.037,86,0.036,39,0.027,9,0.024,58,0.02,142,0.02,61,0.02
can you reset to factor settings,11,0.139,27,0.073,32,0.054,97,0.049,9,0.042,114,0.041,90,0.033,130,0.032,135,0.023,39,0.023
please put a block on my wells fargo account immediately,11,0.072,138,0.044,97,0.041,32,0.039,102,0.034,3,0.031,50,0.029,1,0.028,9,0.024,8,0.021
how many vacation days have i accumulated,58,0.093,9,0.072,32,0.051,114,0.051,11,0.042,50,0.031,96,0.03,115,0.029,39,0.025,2,0.024
i'd like to schedule some pto from 2/22 to 2/25,115,0.093,11,0.076,41,0.055,32,0.042,120,0.039,69,0.039,97,0.038,17,0.036,24,0.035,78,0.034
how is the car tire pressure doing,59,0.492,32,0.029,103,0.026,9,0.021,50,0.019,39,0.018,11,0.018,61,0.016,75,0.012,16,0.01
what should i put on the timer to cook this dish,77,0.162,129,0.1,9,0.061,112,0.057,1,0.057,11,0.051,6,0.047,58,0.045,32,0.042,66,0.028
give me italian meal ideas,82,0.231,112,0.102,11,0.101,32,0.081,50,0.035,9,0.025,66,0.016,77,0.016,130,0.015,1,0.014
is there a travel alert for scotland,2,0.144,132,0.107,32,0.073,50,0.049,41,0.047,16,0.036,138,0.032,61,0.02,128,0.018,75,0.018
can you set a 30 second timer,58,0.14,6,0.118,11,0.116,32,0.078,9,0.054,130,0.038,90,0.029,147,0.025,77,0.023,97,0.02
how can i locate where i am,11,0.184,32,0.135,9,0.107,75,0.094,129,0.026,132,0.026,26,0.022,148,0.017,41,0.017,39,0.017
can you look and see how many days off i have taken so far since january,58,0.139,115,0.103,9,0.089,11,0.052,78,0.046,24,0.043,18,0.039,6,0.024,32,0.02,23,0.017
whats my bank accounts look like,114,0.083,23,0.049,50,0.047,11,0.046,32,0.045,39,0.038,49,0.037,9,0.036,57,0.029,8,0.025
when is visa due,50,0.063,115,0.052,128,0.051,58,0.05,16,0.045,54,0.042,1,0.036,39,0.029,2,0.027,100,0.024
how many push-ups do i need to do to get ripped,11,0.078,9,0.064,1,0.053,58,0.051,32,0.038,50,0.035,6,0.034,39,0.028,90,0.025,16,0.024
i need to give my location to macy and george,26,0.181,75,0.083,129,0.056,16,0.049,97,0.046,11,0.032,2,0.029,3,0.028,69,0.022,121,0.022
i need to change your name to ben,106,0.209,74,0.068,144,0.063,11,0.059,136,0.054,107,0.05,61,0.024,135,0.022,27,0.02,39,0.02
fetch the song smells like teen spirit and play it,137,0.212,133,0.056,39,0.041,11,0.041,130,0.034,86,0.026,50,0.022,90,0.02,121,0.018,32,0.016
let's switch out of whisper mode,56,0.217,27,0.092,11,0.076,107,0.06,20,0.039,32,0.038,53,0.019,135,0.018,95,0.016,69,0.014
find out what the maximum memory size is that i can buy in a dvd,11,0.128,9,0.123,39,0.041,55,0.033,50,0.029,90,0.026,32,0.025,97,0.023,86,0.021,1,0.018
do you know any trivia about the ocean,11,0.108,32,0.087,9,0.076,96,0.065,90,0.039,39,0.022,94,0.017,97,0.017,75,0.016,50,0.016
can i use colby jack cheese instead of cheddar in a recipe,72,0.284,11,0.078,32,0.074,112,0.057,66,0.035,90,0.035,107,0.024,22,0.023,9,0.022,130,0.019
what do i get paid,49,0.314,60,0.128,127,0.031,114,0.023,9,0.023,32,0.023,19,0.022,110,0.02,13,0.019,85,0.017
how long is the wait at cheesecake factory,18,0.089,50,0.074,112,0.06,139,0.058,11,0.048,58,0.044,9,0.044,32,0.039,82,0.038,75,0.037
what are the steps to set up direct deposit to my chase account,129,0.153,89,0.132,1,0.053,9,0.046,50,0.036,11,0.025,32,0.023,39,0.022,114,0.02,75,0.019
what sites are there to see when in evans,41,0.253,2,0.038,11,0.033,75,0.032,69,0.029,50,0.024,39,0.024,32,0.022,1,0.022,132,0.021
"""affirmative, go ahead""",86,0.118,130,0.091,50,0.054,1,0.048,129,0.043,11,0.038,39,0.037,3,0.036,32,0.027,109,0.02
please get everything on my shopping list,104,0.116,140,0.107,11,0.106,50,0.078,142,0.067,32,0.055,1,0.039,130,0.038,114,0.027,3,0.025
i can't say,90,0.177,107,0.101,56,0.052,32,0.038,97,0.027,150,0.025,144,0.024,50,0.02,147,0.019,69,0.019
which day is it that my payment comes in,115,0.109,33,0.068,32,0.067,8,0.049,50,0.045,110,0.034,11,0.033,60,0.03,1,0.03,9,0.029
about how much time will it take to get to the laundry in this area,75,0.117,41,0.094,58,0.072,148,0.069,9,0.048,18,0.043,39,0.042,11,0.024,2,0.022,90,0.02
tell me how you're made,32,0.117,11,0.1,49,0.054,97,0.045,50,0.041,73,0.027,9,0.024,1,0.022,55,0.022,39,0.021
can you tell me the score of the heat game,32,0.125,11,0.124,9,0.073,69,0.038,3,0.03,130,0.023,39,0.02,97,0.019,50,0.017,147,0.016
show me what's on the shopping list,140,0.279,11,0.1,9,0.083,50,0.032,104,0.031,32,0.025,39,0.024,130,0.023,112,0.019,1,0.018
what's the current reward amount on my mastercard,13,0.083,9,0.052,4,0.049,11,0.045,32,0.043,114,0.036,12,0.027,50,0.027,41,0.025,1,0.023
how long can i keep deer meat in the freezer before it's unedible,9,0.094,32,0.092,11,0.062,58,0.051,44,0.044,50,0.043,6,0.031,3,0.021,128,0.02,138,0.02
who is the start of the movie almost famous,42,0.097,90,0.045,39,0.043,130,0.038,9,0.037,50,0.036,1,0.035,55,0.034,116,0.027,73,0.025
tv turn it on,130,0.09,39,0.052,50,0.048,27,0.033,147,0.029,32,0.027,11,0.027,86,0.024,128,0.023,94,0.02
how busy do you expect olive garden to be at 6,18,0.147,9,0.088,58,0.039,75,0.039,116,0.034,50,0.03,39,0.028,11,0.021,94,0.019,1,0.019
where are most homeless people,50,0.056,75,0.041,9,0.038,39,0.037,11,0.035,147,0.03,16,0.024,71,0.022,26,0.02,148,0.02
would i be safe if i traveled to japan,41,0.102,132,0.083,32,0.078,2,0.047,11,0.042,9,0.037,148,0.031,90,0.029,98,0.024,97,0.021
can we change your name to clara,144,0.088,74,0.077,11,0.066,106,0.065,107,0.048,136,0.043,32,0.038,9,0.029,69,0.026,135,0.025
where is the nearest arco gas station to macdonalds,41,0.084,38,0.078,148,0.063,99,0.051,9,0.044,75,0.043,11,0.031,2,0.031,112,0.03,94,0.026
what gas should i fill it up with,38,0.173,99,0.123,11,0.081,94,0.063,32,0.048,50,0.036,9,0.035,3,0.029,1,0.022,114,0.02
can you see if paying garbage bill is on my todo list for this week,126,0.126,110,0.087,32,0.072,50,0.062,33,0.052,9,0.049,11,0.047,61,0.041,142,0.041,16,0.034
find out how many miles the mississippi waterway runs,148,0.153,41,0.121,2,0.059,121,0.055,9,0.039,11,0.034,132,0.033,96,0.03,81,0.03,39,0.021
how do i spell acquaintance,144,0.382,9,0.051,68,0.019,90,0.018,97,0.018,107,0.018,73,0.016,39,0.014,32,0.013,11,0.012
what is the timeframe for getting my tires changed,103,0.175,125,0.093,32,0.07,11,0.061,9,0.044,6,0.041,58,0.039,50,0.036,1,0.026,3,0.02
in which place were you made,73,0.069,83,0.061,50,0.044,97,0.041,49,0.035,82,0.029,127,0.029,39,0.027,9,0.026,11,0.025
give me tips on maintaining good credit,11,0.154,32,0.115,16,0.038,114,0.036,129,0.036,141,0.035,23,0.029,13,0.021,39,0.016,9,0.016
i want to start a new aaa insurance plan,15,0.275,105,0.097,128,0.064,27,0.044,11,0.042,32,0.029,42,0.024,107,0.02,58,0.017,90,0.016
"""on my citi card, the one that ends 1234, what's the apr""",44,0.1,9,0.079,8,0.058,109,0.051,12,0.046,57,0.036,115,0.035,114,0.032,39,0.031,13,0.024
what can i do to improve my credit score,141,0.223,47,0.189,11,0.115,32,0.06,9,0.048,50,0.019,114,0.016,90,0.014,42,0.01,39,0.008
help me out with changing this pin number,22,0.312,11,0.129,9,0.074,32,0.047,39,0.018,3,0.015,114,0.015,135,0.014,27,0.014,97,0.012
can you add this song to my country music playlist,11,0.146,9,0.111,32,0.085,137,0.066,133,0.064,130,0.057,69,0.033,90,0.028,39,0.024,50,0.02
i would like to know my electric bills date it needs to be payed,33,0.134,32,0.096,115,0.089,16,0.087,110,0.073,11,0.066,9,0.06,50,0.033,61,0.03,1,0.025
what do you think the purpose of life is,123,0.09,9,0.057,11,0.055,55,0.049,69,0.031,97,0.029,39,0.028,16,0.027,32,0.018,68,0.017
what's my apr on my discovery card,109,0.11,128,0.054,50,0.047,32,0.036,9,0.035,131,0.023,127,0.02,75,0.018,55,0.017,12,0.017
when will my flight land,98,0.176,2,0.099,32,0.076,132,0.062,50,0.042,11,0.037,58,0.032,41,0.026,6,0.025,115,0.024
"""what kind of insurance plan am i enrolled in, please""",32,0.185,105,0.17,11,0.115,9,0.065,128,0.044,50,0.031,69,0.025,15,0.024,97,0.021,1,0.017
clear my calendar for the date of june 23,78,0.188,115,0.149,24,0.096,16,0.066,1,0.045,61,0.044,97,0.029,11,0.024,50,0.014,130,0.014
i need a new house insurance plan,15,0.34,105,0.096,128,0.057,11,0.043,32,0.03,27,0.021,50,0.02,97,0.016,9,0.014,1,0.013
please schedule an event called 'nadine's baby shower' on my calendar,78,0.2,11,0.084,9,0.064,97,0.048,69,0.046,3,0.046,24,0.03,16,0.028,32,0.028,130,0.027
can you cancel my dinner reservation,113,0.156,52,0.11,115,0.065,87,0.063,11,0.043,147,0.037,32,0.034,9,0.034,3,0.031,50,0.03
how much am i going to have to pay in taxes to the state,45,0.495,9,0.047,110,0.037,114,0.028,33,0.028,3,0.016,39,0.014,49,0.012,85,0.012,50,0.012
check the interest rate on my savings account,28,0.416,9,0.048,11,0.039,39,0.028,114,0.026,32,0.024,23,0.018,130,0.014,16,0.014,50,0.014
i need more checks because i am out,18,0.061,32,0.058,11,0.051,150,0.038,114,0.038,44,0.034,58,0.028,97,0.027,16,0.023,23,0.022
how well is the gas mileage while i'm in the city,94,0.167,38,0.11,99,0.068,2,0.057,41,0.044,75,0.038,132,0.033,32,0.032,11,0.031,9,0.027
what is 20 times 20 times 30,1,0.111,9,0.083,55,0.063,40,0.06,81,0.042,39,0.033,50,0.032,96,0.026,116,0.019,114,0.019
"""hmmm, either could be a choice""",90,0.311,79,0.024,3,0.023,94,0.023,11,0.021,32,0.02,39,0.019,9,0.018,112,0.017,114,0.017
do you have a birth date,115,0.124,11,0.082,32,0.08,30,0.07,9,0.053,16,0.033,147,0.032,130,0.023,97,0.018,55,0.017
please answer the phone and put it on speaker on the tv,3,0.115,11,0.101,16,0.06,32,0.043,39,0.039,9,0.035,18,0.035,130,0.033,84,0.025,1,0.023
"""let my bank know i'll be in ireland from may 01, 2019 to august 02, 2019""",2,0.113,97,0.073,115,0.068,132,0.051,24,0.038,17,0.032,148,0.03,78,0.028,11,0.027,121,0.024
is cleaning the kitchen coming up on my list of things i have to do today,126,0.125,18,0.059,142,0.054,130,0.044,50,0.043,75,0.034,1,0.034,147,0.03,58,0.029,9,0.028
look up when my flight is set to start boarding,98,0.152,50,0.059,2,0.058,16,0.056,41,0.046,97,0.03,1,0.029,58,0.028,132,0.025,61,0.025
can you get rid of my trip to the zoo from my calendar on march 1st,78,0.091,87,0.076,9,0.074,115,0.057,41,0.052,2,0.042,125,0.038,11,0.038,32,0.035,52,0.034
how do i change my insurance policy,15,0.306,105,0.202,11,0.077,32,0.046,9,0.032,129,0.024,27,0.017,50,0.013,3,0.012,114,0.011
might we go to the next song,41,0.07,90,0.06,32,0.052,137,0.049,37,0.047,69,0.043,86,0.04,50,0.037,11,0.037,40,0.035
i would like to try and confirm that i have a reservation at chili's for jamie,97,0.179,113,0.153,50,0.044,82,0.043,3,0.042,11,0.039,69,0.037,112,0.035,32,0.027,1,0.022
if i were english how would i say subway,9,0.079,107,0.059,53,0.052,41,0.044,90,0.044,144,0.028,70,0.026,75,0.025,130,0.02,94,0.019
how long does it take to replace a stolen credit card,111,0.535,58,0.028,11,0.028,146,0.027,32,0.021,9,0.019,50,0.014,39,0.014,79,0.012,8,0.012
i'd like to get an appointment to get my oil changed,125,0.125,11,0.105,48,0.059,69,0.042,3,0.042,97,0.04,1,0.039,50,0.034,130,0.031,46,0.03
find out what happened to make my card get declined yesterday,11,0.109,71,0.097,92,0.062,8,0.06,9,0.043,57,0.037,32,0.037,114,0.023,50,0.02,58,0.018
can you help me find my routing number from wells fargo,11,0.085,9,0.082,121,0.063,41,0.051,129,0.045,75,0.036,3,0.036,32,0.035,130,0.022,90,0.019
give me a beef recipe,112,0.161,11,0.082,9,0.073,32,0.053,66,0.05,130,0.037,50,0.036,1,0.023,39,0.022,97,0.021
what are yahoo's top stories right now,50,0.057,1,0.028,75,0.027,9,0.023,96,0.023,39,0.022,58,0.021,94,0.015,32,0.015,95,0.014
i need to know if my vacation was approved,32,0.149,2,0.106,11,0.07,128,0.059,50,0.049,97,0.037,9,0.036,132,0.028,58,0.027,41,0.023
when is my bill due,115,0.077,32,0.067,110,0.059,50,0.055,33,0.055,85,0.05,11,0.043,1,0.038,58,0.038,114,0.037
tell my bank i will be in brazil from june 1st to july 1st,2,0.099,97,0.077,41,0.073,115,0.065,120,0.045,24,0.033,78,0.032,132,0.032,3,0.032,98,0.028
will i have to apply for a visa if i want to visit mexico,128,0.234,134,0.106,54,0.071,32,0.067,2,0.063,132,0.053,9,0.04,11,0.037,41,0.037,75,0.017
please put a hold on my retirement account right now,11,0.067,32,0.066,97,0.053,69,0.051,3,0.039,102,0.037,50,0.032,58,0.031,9,0.031,121,0.026
is there a spending limit,97,0.053,114,0.041,32,0.04,85,0.031,50,0.031,57,0.026,23,0.024,19,0.023,8,0.021,147,0.02
delete my golf tournament event from tomrrow,87,0.083,52,0.059,24,0.038,11,0.034,91,0.032,27,0.031,147,0.03,50,0.03,71,0.028,115,0.026
i would like a new insurance plan,15,0.26,105,0.117,32,0.095,11,0.073,128,0.056,97,0.027,69,0.021,27,0.019,50,0.016,9,0.016
just another time please,40,0.176,11,0.106,32,0.094,58,0.073,90,0.038,19,0.03,69,0.025,39,0.023,97,0.019,130,0.014
what is the meaning of the word girn,55,0.13,9,0.096,70,0.078,144,0.055,39,0.029,107,0.019,68,0.019,90,0.019,38,0.018,97,0.016
can you restart my phone,32,0.169,11,0.154,9,0.101,27,0.042,50,0.026,130,0.023,58,0.021,42,0.021,63,0.02,147,0.02
can you tell me the routing number of wells fargo,9,0.084,11,0.069,41,0.062,121,0.056,129,0.049,39,0.03,3,0.028,75,0.023,32,0.023,1,0.022
make a reminder to schedule a tire check,16,0.189,125,0.135,61,0.09,2,0.041,11,0.034,24,0.032,103,0.031,1,0.027,39,0.025,132,0.019
i want you to flip a fair sided coin,7,0.293,11,0.143,23,0.08,114,0.073,9,0.052,32,0.045,3,0.017,69,0.016,39,0.015,13,0.014
please put a block on my citi account immediately,11,0.091,32,0.063,102,0.059,138,0.054,9,0.045,8,0.03,50,0.028,1,0.023,147,0.022,71,0.022
what is the name of your birthplace,83,0.103,9,0.101,11,0.084,74,0.079,144,0.059,55,0.032,16,0.032,39,0.023,26,0.022,97,0.022
last incident of my car in the shop,145,0.214,91,0.208,50,0.055,147,0.035,115,0.033,58,0.03,130,0.023,39,0.02,57,0.015,32,0.012
can i start calling you dave,107,0.176,3,0.121,106,0.085,11,0.071,32,0.064,136,0.057,9,0.042,53,0.028,74,0.024,130,0.015
may you say that again,40,0.187,107,0.11,11,0.09,144,0.068,32,0.05,39,0.028,16,0.027,97,0.018,90,0.018,53,0.018
what interest rate am i getting from citrix,28,0.34,9,0.054,11,0.037,39,0.027,32,0.025,3,0.02,97,0.017,114,0.017,50,0.013,1,0.012
can you roll a dice with 6 sides,35,0.2,11,0.128,9,0.092,90,0.062,130,0.048,147,0.045,96,0.037,39,0.035,97,0.02,69,0.018
text joe,68,0.606,144,0.018,39,0.018,75,0.017,50,0.013,130,0.013,107,0.01,94,0.009,19,0.009,32,0.008
how miles does it take to get to red lobster from my current location,148,0.345,75,0.107,41,0.071,9,0.048,112,0.034,82,0.016,90,0.016,2,0.016,11,0.016,58,0.015
how long will my eggs be good for,77,0.093,58,0.057,32,0.043,11,0.037,6,0.036,139,0.035,50,0.034,44,0.032,9,0.027,69,0.026
what time is it in buenos aires,58,0.075,17,0.058,9,0.035,11,0.034,32,0.031,16,0.027,75,0.025,39,0.024,115,0.023,1,0.02
i feel like it is time for me to sign up for a new credit card,131,0.139,128,0.133,58,0.097,11,0.051,42,0.037,32,0.028,90,0.028,111,0.026,130,0.019,57,0.017
are you my insubordinate,32,0.052,50,0.051,138,0.047,147,0.032,97,0.031,69,0.031,107,0.028,9,0.028,1,0.026,11,0.023
do i have graham crackers on my shopping list if not please add it,112,0.123,104,0.12,140,0.102,11,0.098,32,0.067,9,0.045,149,0.031,50,0.028,61,0.027,142,0.024
how much are the international transaction fees for my chase card,54,0.369,8,0.147,11,0.032,9,0.027,41,0.025,39,0.023,114,0.014,2,0.012,57,0.011,32,0.011
can we speak in german,107,0.177,32,0.096,11,0.09,69,0.052,147,0.03,97,0.03,9,0.029,90,0.028,130,0.026,39,0.025
find me a hotel in seattle with great reviews,41,0.187,62,0.133,11,0.063,2,0.048,3,0.042,132,0.041,32,0.035,97,0.025,75,0.02,120,0.016
how can i jump start my car if my battery is dead,9,0.178,42,0.164,11,0.153,32,0.06,147,0.02,129,0.017,41,0.015,50,0.015,39,0.014,90,0.013
later!,115,0.087,6,0.06,58,0.033,86,0.031,32,0.028,39,0.026,90,0.021,75,0.021,17,0.02,50,0.02
i'd like to reset to factory settings,11,0.163,27,0.159,32,0.137,97,0.052,135,0.023,9,0.022,114,0.02,39,0.02,87,0.02,1,0.017
what are your hobbies in life,10,0.57,11,0.034,9,0.028,23,0.013,32,0.012,69,0.011,130,0.011,90,0.01,94,0.009,97,0.009
can you tell me the time zone for la,11,0.116,32,0.087,9,0.084,17,0.073,58,0.06,3,0.024,41,0.022,75,0.02,26,0.017,147,0.015
my bags didn't make it to the new orleans airport,93,0.362,87,0.045,147,0.032,50,0.03,2,0.03,148,0.028,132,0.025,98,0.018,41,0.016,121,0.014
how often should i replace my tires sense i replaced them on 2/21/17,103,0.181,9,0.09,115,0.086,125,0.043,32,0.043,11,0.029,145,0.026,50,0.025,58,0.019,57,0.018
what is the way to jump start my car,42,0.203,11,0.104,9,0.09,41,0.044,32,0.037,128,0.024,50,0.019,39,0.018,90,0.017,55,0.016
i gotta apply for a new credit card,128,0.238,131,0.126,11,0.066,111,0.055,32,0.029,22,0.027,42,0.024,50,0.022,5,0.018,130,0.018
i'm going to need a hotel in tampa near ybor city for march 23rd through the 28th,41,0.101,62,0.099,132,0.063,115,0.059,2,0.055,11,0.054,32,0.047,97,0.027,69,0.024,78,0.02
how does measurement slugs convert to measurement lb,81,0.262,70,0.067,9,0.062,55,0.041,11,0.023,16,0.021,96,0.019,97,0.017,130,0.016,1,0.016
can you assist me in locating my phone,11,0.194,63,0.163,32,0.16,9,0.091,50,0.019,130,0.015,75,0.014,39,0.014,128,0.013,26,0.011
is there a way to get a new insurance plan,15,0.189,105,0.133,32,0.066,11,0.054,90,0.037,44,0.034,128,0.029,27,0.02,50,0.02,9,0.017
the car feels wobbly so check my tire pressure,59,0.17,103,0.064,132,0.061,11,0.048,61,0.044,32,0.042,138,0.037,2,0.035,114,0.033,16,0.03
what do i need to do to start direct deposit,9,0.088,89,0.07,32,0.069,11,0.065,50,0.061,128,0.057,1,0.03,39,0.02,3,0.019,42,0.018
look up the status of the order i placed online,50,0.335,1,0.18,100,0.065,8,0.031,9,0.022,97,0.017,16,0.017,39,0.014,11,0.014,32,0.013
"""i'm going out of country, what type of outlet plug do i need""",65,0.317,9,0.098,32,0.064,11,0.057,41,0.04,132,0.031,2,0.022,50,0.018,148,0.017,104,0.016
are there shots required before going to south africa,76,0.074,132,0.059,97,0.044,2,0.039,32,0.039,41,0.038,50,0.035,100,0.033,11,0.026,108,0.024
how's my tire pressure,59,0.301,103,0.045,32,0.045,11,0.044,61,0.03,9,0.027,50,0.027,2,0.023,130,0.019,16,0.016
when can i expect my replacement card,32,0.109,11,0.069,50,0.067,111,0.051,1,0.041,146,0.032,125,0.032,115,0.029,128,0.027,58,0.027
ignore the previous command,147,0.228,87,0.044,71,0.036,40,0.031,150,0.03,1,0.026,86,0.018,55,0.018,27,0.018,130,0.017
are there many international transactions fees for the freedom card,54,0.297,8,0.153,41,0.024,57,0.02,39,0.018,114,0.016,71,0.016,9,0.016,33,0.014,90,0.012
i want you to speak in french,107,0.257,11,0.176,69,0.04,97,0.034,32,0.033,39,0.027,9,0.021,53,0.016,121,0.016,70,0.015
does it take 5 hrs to get to brooklyn by bus,148,0.201,41,0.119,121,0.055,58,0.048,75,0.035,9,0.035,132,0.03,11,0.028,32,0.026,147,0.024
i'm unsure,90,0.31,69,0.06,32,0.034,97,0.033,50,0.017,144,0.015,94,0.014,71,0.014,128,0.014,132,0.013
no way,147,0.367,87,0.091,71,0.07,150,0.067,97,0.041,50,0.014,55,0.013,19,0.012,91,0.011,39,0.011
